year,age,gender,education,income_range,income_numerical,count,ZHVI_avg,Income Needed_avg,ZHVI_max,Income Needed_max,ZHVI_min,Income Needed_min,ZHVI_med,Income Needed_med
2017,18-64,Female,High school or equivalent,No Income,0,"4,206",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,"\$5,000 to \$9,999",7499,"25,828",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,"\$10,000 to \$14,999",12499,"22,077",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,"\$15,000 to \$24,999",19999,"42,580",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,"\$25,000 to \$34,999",29999,"32,119",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,"\$35,000 to \$49,999",42499,"32,179",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,"\$50,000 to \$74,999",62499,"17,775",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,"\$75,000 and over",75000,"5,064",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,No Income,0,"77,634",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,No Income,0,"77,634",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,"\$5,000 to \$9,999",7499,"58,401",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,"\$10,000 to \$14,999",12499,"59,530",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,"\$15,000 to \$24,999",19999,"121,695",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,"\$25,000 to \$34,999",29999,"79,606",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,"\$35,000 to \$49,999",42499,"66,491",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,"\$50,000 to \$74,999",62499,"30,431",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,"\$75,000 and over",75000,"7,799",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,No Income,0,"162,483",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,High school or equivalent,No Income,0,"162,483",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree",No Income,0,"162,483",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree","\$5,000 to \$9,999",7499,"209,231",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree","\$10,000 to \$14,999",12499,"233,854",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree","\$15,000 to \$24,999",19999,"342,781",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree","\$25,000 to \$34,999",29999,"264,710",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree","\$35,000 to \$49,999",42499,"296,149",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree","\$50,000 to \$74,999",62499,"266,586",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree","\$75,000 and over",75000,"185,415",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree",No Income,0,"406,732",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree",No Income,0,"406,732",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree","\$5,000 to \$9,999",7499,"28,024",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree","\$10,000 to \$14,999",12499,"29,389",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree","\$15,000 to \$24,999",19999,"47,312",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree","\$25,000 to \$34,999",29999,"40,464",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree","\$35,000 to \$49,999",42499,"41,207",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree","\$50,000 to \$74,999",62499,"38,915",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree","\$75,000 and over",75000,"20,381",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree",No Income,0,"38,486",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree",No Income,0,"38,486",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree","\$5,000 to \$9,999",7499,"3,287",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree","\$10,000 to \$14,999",12499,"1,813",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree","\$15,000 to \$24,999",19999,"3,753",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree","\$25,000 to \$34,999",29999,"4,471",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree","\$35,000 to \$49,999",42499,"3,778",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree","\$50,000 to \$74,999",62499,"2,645",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree","\$75,000 and over",75000,"1,656",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree",No Income,0,"3,401",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree",No Income,0,"3,401",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree","\$5,000 to \$9,999",7499,"34,030",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree","\$10,000 to \$14,999",12499,"38,376",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree","\$15,000 to \$24,999",19999,"57,333",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree","\$25,000 to \$34,999",29999,"49,437",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree","\$35,000 to \$49,999",42499,"50,695",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree","\$50,000 to \$74,999",62499,"54,306",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree","\$75,000 and over",75000,"36,176",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree",No Income,0,"116,638",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree",No Income,0,"116,638",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree","\$5,000 to \$9,999",7499,"72,072",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree","\$10,000 to \$14,999",12499,"82,975",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree","\$15,000 to \$24,999",19999,"126,500",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree","\$25,000 to \$34,999",29999,"91,735",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree","\$35,000 to \$49,999",42499,"91,854",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree","\$50,000 to \$74,999",62499,"58,469",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree","\$75,000 and over",75000,"33,480",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
2017,18-64,Female,"Some college, less than 4-yr degree",No Income,0,"144,935",436481.6641291672,86071.003082621,999566.4480935592,184602.25336876768,197992.19052887932,41874.00927117389,364547.91119681316,74397.11564516134
