Year,Age,Gender,Educational Attainment,Race,Personal Income,Population Count
2015,18 to 64,Male,High school or equivalent,Native American,"$50,000 to $74,999","2,598"
2015,18 to 64,Male,High school or equivalent,Native American,"$75,000 and over","1,912"
2015,18 to 64,Male,High school or equivalent,Native American,No Income,"4,147"
2015,18 to 64,Male,High school or equivalent,Asian,No Income,"4,147"
2015,18 to 64,Male,High school or equivalent,Asian,"$5,000 to $9,999","18,515"
2015,18 to 64,Male,High school or equivalent,Asian,"$10,000 to $14,999","29,639"
2015,18 to 64,Male,High school or equivalent,Asian,"$15,000 to $24,999","42,748"
2015,18 to 64,Male,High school or equivalent,Asian,"$25,000 to $34,999","33,864"
2015,18 to 64,Male,High school or equivalent,Asian,"$35,000 to $49,999","30,288"
2015,18 to 64,Male,High school or equivalent,Asian,"$50,000 to $74,999","24,520"
2015,18 to 64,Male,High school or equivalent,Asian,"$75,000 and over","10,411"
2015,18 to 64,Male,High school or equivalent,Asian,No Income,"68,900"
2015,18 to 64,Male,High school or equivalent,Other,No Income,"68,900"
2015,18 to 64,Male,High school or equivalent,Other,"$5,000 to $9,999","48,449"
2015,18 to 64,Male,High school or equivalent,Other,"$10,000 to $14,999","60,877"
2015,18 to 64,Male,High school or equivalent,Other,"$15,000 to $24,999","134,886"
2015,18 to 64,Male,High school or equivalent,Other,"$25,000 to $34,999","96,936"
2015,18 to 64,Male,High school or equivalent,Other,"$35,000 to $49,999","103,675"
2015,18 to 64,Male,High school or equivalent,Other,"$50,000 to $74,999","70,698"
2015,18 to 64,Male,High school or equivalent,Other,"$75,000 and over","25,740"
2015,18 to 64,Male,High school or equivalent,Other,No Income,"126,249"
2015,18 to 64,Male,High school or equivalent,Other,No Income,"126,249"
2015,18 to 64,Male,"Some college, less than 4-yr degree",White,No Income,"126,249"
2015,18 to 64,Male,"Some college, less than 4-yr degree",White,"$5,000 to $9,999","154,760"
2015,18 to 64,Male,"Some college, less than 4-yr degree",White,"$10,000 to $14,999","175,008"
2015,18 to 64,Male,"Some college, less than 4-yr degree",White,"$15,000 to $24,999","299,785"
2015,18 to 64,Male,"Some college, less than 4-yr degree",White,"$25,000 to $34,999","245,246"
2015,18 to 64,Male,"Some college, less than 4-yr degree",White,"$35,000 to $49,999","311,592"
2015,18 to 64,Male,"Some college, less than 4-yr degree",White,"$50,000 to $74,999","369,052"
2015,18 to 64,Male,"Some college, less than 4-yr degree",White,"$75,000 and over","382,714"
2015,18 to 64,Male,"Some college, less than 4-yr degree",White,No Income,"423,669"
2015,18 to 64,Male,"Some college, less than 4-yr degree",African American,No Income,"423,669"
2015,18 to 64,Male,"Some college, less than 4-yr degree",African American,"$5,000 to $9,999","19,466"
2015,18 to 64,Male,"Some college, less than 4-yr degree",African American,"$10,000 to $14,999","30,790"
2015,18 to 64,Male,"Some college, less than 4-yr degree",African American,"$15,000 to $24,999","39,377"
2015,18 to 64,Male,"Some college, less than 4-yr degree",African American,"$25,000 to $34,999","34,794"
2015,18 to 64,Male,"Some college, less than 4-yr degree",African American,"$35,000 to $49,999","34,286"
2015,18 to 64,Male,"Some college, less than 4-yr degree",African American,"$50,000 to $74,999","38,656"
2015,18 to 64,Male,"Some college, less than 4-yr degree",African American,"$75,000 and over","31,927"
2015,18 to 64,Male,"Some college, less than 4-yr degree",African American,No Income,"70,187"
2015,18 to 64,Male,"Some college, less than 4-yr degree",Native American,No Income,"70,187"
2015,18 to 64,Male,"Some college, less than 4-yr degree",Native American,"$5,000 to $9,999","1,316"
2015,18 to 64,Male,"Some college, less than 4-yr degree",Native American,"$10,000 to $14,999","1,993"
2015,18 to 64,Male,"Some college, less than 4-yr degree",Native American,"$15,000 to $24,999","3,208"
2015,18 to 64,Male,"Some college, less than 4-yr degree",Native American,"$25,000 to $34,999","2,425"
2015,18 to 64,Male,"Some college, less than 4-yr degree",Native American,"$35,000 to $49,999","2,863"
2015,18 to 64,Male,"Some college, less than 4-yr degree",Native American,"$50,000 to $74,999","3,054"
2015,18 to 64,Male,"Some college, less than 4-yr degree",Native American,"$75,000 and over","2,574"
2015,18 to 64,Male,"Some college, less than 4-yr degree",Native American,No Income,"4,475"
2015,18 to 64,Male,"Some college, less than 4-yr degree",Asian,No Income,"4,475"
2015,18 to 64,Male,"Some college, less than 4-yr degree",Asian,"$5,000 to $9,999","37,682"
2015,18 to 64,Male,"Some college, less than 4-yr degree",Asian,"$10,000 to $14,999","31,733"
2015,18 to 64,Male,"Some college, less than 4-yr degree",Asian,"$15,000 to $24,999","56,451"
2015,18 to 64,Male,"Some college, less than 4-yr degree",Asian,"$25,000 to $34,999","47,425"
2015,18 to 64,Male,"Some college, less than 4-yr degree",Asian,"$35,000 to $49,999","66,140"
2015,18 to 64,Male,"Some college, less than 4-yr degree",Asian,"$50,000 to $74,999","65,280"
2015,18 to 64,Male,"Some college, less than 4-yr degree",Asian,"$75,000 and over","46,813"
2015,18 to 64,Male,"Some college, less than 4-yr degree",Asian,No Income,"131,672"
2015,18 to 64,Male,"Some college, less than 4-yr degree",Other,No Income,"131,672"
2015,18 to 64,Male,"Some college, less than 4-yr degree",Other,"$5,000 to $9,999","50,917"
2015,18 to 64,Male,"Some college, less than 4-yr degree",Other,"$10,000 to $14,999","62,110"
2015,18 to 64,Male,"Some college, less than 4-yr degree",Other,"$15,000 to $24,999","97,443"
2015,18 to 64,Male,"Some college, less than 4-yr degree",Other,"$25,000 to $34,999","75,926"
2015,18 to 64,Male,"Some college, less than 4-yr degree",Other,"$35,000 to $49,999","85,108"
2015,18 to 64,Male,"Some college, less than 4-yr degree",Other,"$50,000 to $74,999","79,305"
2015,18 to 64,Male,"Some college, less than 4-yr degree",Other,"$75,000 and over","62,344"
2015,18 to 64,Male,"Some college, less than 4-yr degree",Other,No Income,"141,961"
2015,18 to 64,Male,"Some college, less than 4-yr degree",Other,No Income,"141,961"
2015,18 to 64,Male,Bachelor's degree or higher,White,No Income,"141,961"
2015,18 to 64,Male,Bachelor's degree or higher,White,"$5,000 to $9,999","54,636"
2015,18 to 64,Male,Bachelor's degree or higher,White,"$10,000 to $14,999","68,598"
2015,18 to 64,Male,Bachelor's degree or higher,White,"$15,000 to $24,999","123,649"
2015,18 to 64,Male,Bachelor's degree or higher,White,"$25,000 to $34,999","115,534"
2015,18 to 64,Male,Bachelor's degree or higher,White,"$35,000 to $49,999","195,865"
2015,18 to 64,Male,Bachelor's degree or higher,White,"$50,000 to $74,999","349,745"
2015,18 to 64,Male,Bachelor's degree or higher,White,"$75,000 and over","709,573"
2015,18 to 64,Male,Bachelor's degree or higher,White,No Income,"124,342"
2015,18 to 64,Male,Bachelor's degree or higher,African American,No Income,"124,342"
2015,18 to 64,Male,Bachelor's degree or higher,African American,"$5,000 to $9,999","5,506"
2015,18 to 64,Male,Bachelor's degree or higher,African American,"$10,000 to $14,999","5,225"
2015,18 to 64,Male,Bachelor's degree or higher,African American,"$15,000 to $24,999","13,115"
2015,18 to 64,Male,Bachelor's degree or higher,African American,"$25,000 to $34,999","9,782"
2015,18 to 64,Male,Bachelor's degree or higher,African American,"$35,000 to $49,999","20,403"
2015,18 to 64,Male,Bachelor's degree or higher,African American,"$50,000 to $74,999","27,163"
2015,18 to 64,Male,Bachelor's degree or higher,African American,"$75,000 and over","44,460"
2015,18 to 64,Male,Bachelor's degree or higher,African American,No Income,"12,478"
2015,18 to 64,Male,Bachelor's degree or higher,Native American,No Income,"12,478"
2015,18 to 64,Male,Bachelor's degree or higher,Native American,"$5,000 to $9,999",349
2015,18 to 64,Male,Bachelor's degree or higher,Native American,"$10,000 to $14,999",752
2015,18 to 64,Male,Bachelor's degree or higher,Native American,"$15,000 to $24,999",179
2015,18 to 64,Male,Bachelor's degree or higher,Native American,"$25,000 to $34,999",303
2015,18 to 64,Male,Bachelor's degree or higher,Native American,"$35,000 to $49,999","1,352"
2015,18 to 64,Male,Bachelor's degree or higher,Native American,"$50,000 to $74,999","1,992"
2015,18 to 64,Male,Bachelor's degree or higher,Native American,"$75,000 and over","1,974"
2015,18 to 64,Male,Bachelor's degree or higher,Native American,No Income,908
2015,18 to 64,Male,Bachelor's degree or higher,Asian,No Income,908
2015,18 to 64,Male,Bachelor's degree or higher,Asian,"$5,000 to $9,999","24,329"
2015,18 to 64,Male,Bachelor's degree or higher,Asian,"$10,000 to $14,999","27,947"
2015,18 to 64,Male,Bachelor's degree or higher,Asian,"$15,000 to $24,999","54,401"
2015,18 to 64,Male,Bachelor's degree or higher,Asian,"$25,000 to $34,999","54,187"
2015,18 to 64,Male,Bachelor's degree or higher,Asian,"$35,000 to $49,999","72,685"
2015,18 to 64,Male,Bachelor's degree or higher,Asian,"$50,000 to $74,999","130,888"
2015,18 to 64,Male,Bachelor's degree or higher,Asian,"$75,000 and over","297,401"
2015,18 to 64,Male,Bachelor's degree or higher,Asian,No Income,"80,279"
2015,18 to 64,Male,Bachelor's degree or higher,Other,No Income,"80,279"
2015,18 to 64,Male,Bachelor's degree or higher,Other,"$5,000 to $9,999","9,280"
2015,18 to 64,Male,Bachelor's degree or higher,Other,"$10,000 to $14,999","10,974"
2015,18 to 64,Male,Bachelor's degree or higher,Other,"$15,000 to $24,999","22,899"
2015,18 to 64,Male,Bachelor's degree or higher,Other,"$25,000 to $34,999","24,073"
2015,18 to 64,Male,Bachelor's degree or higher,Other,"$35,000 to $49,999","32,865"
2015,18 to 64,Male,Bachelor's degree or higher,Other,"$50,000 to $74,999","51,448"
2015,18 to 64,Male,Bachelor's degree or higher,Other,"$75,000 and over","64,156"
2015,18 to 64,Male,Bachelor's degree or higher,Other,No Income,"21,343"
2015,18 to 64,Male,Bachelor's degree or higher,Other,No Income,"21,343"
2015,18 to 64,Male,No high school diploma,White,No Income,"21,343"
2015,18 to 64,Male,No high school diploma,White,"$5,000 to $9,999","94,637"
2015,18 to 64,Male,No high school diploma,White,"$10,000 to $14,999","151,965"
2015,18 to 64,Male,No high school diploma,White,"$15,000 to $24,999","271,163"
2015,18 to 64,Male,No high school diploma,White,"$25,000 to $34,999","180,831"
2015,18 to 64,Male,No high school diploma,White,"$35,000 to $49,999","128,138"
2015,18 to 64,Male,No high school diploma,White,"$50,000 to $74,999","78,128"
2015,18 to 64,Male,No high school diploma,White,"$75,000 and over","35,059"
2015,18 to 64,Male,No high school diploma,White,No Income,"252,833"
2015,18 to 64,Male,No high school diploma,African American,No Income,"252,833"
2015,18 to 64,Male,No high school diploma,African American,"$5,000 to $9,999","8,883"
2015,18 to 64,Male,No high school diploma,African American,"$10,000 to $14,999","13,135"
2015,18 to 64,Male,No high school diploma,African American,"$15,000 to $24,999","7,312"
2015,18 to 64,Male,No high school diploma,African American,"$25,000 to $34,999","5,142"
2015,18 to 64,Male,No high school diploma,African American,"$35,000 to $49,999","2,791"
2015,18 to 64,Male,No high school diploma,African American,"$50,000 to $74,999","3,478"
2015,18 to 64,Male,No high school diploma,African American,"$75,000 and over","1,246"
2015,18 to 64,Male,No high school diploma,African American,No Income,"53,484"
2015,18 to 64,Male,No high school diploma,Native American,No Income,"53,484"
2015,18 to 64,Male,No high school diploma,Native American,"$5,000 to $9,999","2,685"
2015,18 to 64,Male,No high school diploma,Native American,"$10,000 to $14,999","2,997"
2015,18 to 64,Male,No high school diploma,Native American,"$15,000 to $24,999","3,917"
2015,18 to 64,Male,No high school diploma,Native American,"$25,000 to $34,999","1,340"
2015,18 to 64,Male,No high school diploma,Native American,"$35,000 to $49,999","2,117"
2015,18 to 64,Male,No high school diploma,Native American,"$50,000 to $74,999",677
2015,18 to 64,Male,No high school diploma,Native American,"$75,000 and over",302
2015,18 to 64,Male,No high school diploma,Native American,No Income,"5,210"
2015,18 to 64,Male,No high school diploma,Asian,No Income,"5,210"
2015,18 to 64,Male,No high school diploma,Asian,"$5,000 to $9,999","14,187"
2015,18 to 64,Male,No high school diploma,Asian,"$10,000 to $14,999","23,370"
2015,18 to 64,Male,No high school diploma,Asian,"$15,000 to $24,999","23,055"
2015,18 to 64,Male,No high school diploma,Asian,"$25,000 to $34,999","18,501"
2015,18 to 64,Male,No high school diploma,Asian,"$35,000 to $49,999","12,121"
2015,18 to 64,Male,No high school diploma,Asian,"$50,000 to $74,999","7,185"
2015,18 to 64,Male,No high school diploma,Asian,"$75,000 and over","5,157"
2015,18 to 64,Male,No high school diploma,Asian,No Income,"40,845"
2015,18 to 64,Male,No high school diploma,Other,No Income,"40,845"
2015,18 to 64,Male,No high school diploma,Other,"$5,000 to $9,999","52,308"
2015,18 to 64,Male,No high school diploma,Other,"$10,000 to $14,999","90,431"
2015,18 to 64,Male,No high school diploma,Other,"$15,000 to $24,999","192,038"
2015,18 to 64,Male,No high school diploma,Other,"$25,000 to $34,999","116,357"
2015,18 to 64,Male,No high school diploma,Other,"$35,000 to $49,999","81,109"
2015,18 to 64,Male,No high school diploma,Other,"$50,000 to $74,999","46,982"
2015,18 to 64,Male,No high school diploma,Other,"$75,000 and over","16,573"
2015,18 to 64,Male,No high school diploma,Other,No Income,"125,826"
2015,18 to 64,Male,No high school diploma,Other,No Income,"125,826"
2015,18 to 64,Male,No high school diploma,Other,No Income,"125,826"
2015,18 to 64,Female,High school or equivalent,White,No Income,"125,826"
2015,18 to 64,Female,High school or equivalent,White,"$5,000 to $9,999","148,787"
2015,18 to 64,Female,High school or equivalent,White,"$10,000 to $14,999","182,527"
2015,18 to 64,Female,High school or equivalent,White,"$15,000 to $24,999","224,429"
2015,18 to 64,Female,High school or equivalent,White,"$25,000 to $34,999","150,586"
2015,18 to 64,Female,High school or equivalent,White,"$35,000 to $49,999","125,799"
2015,18 to 64,Female,High school or equivalent,White,"$50,000 to $74,999","83,299"
2015,18 to 64,Female,High school or equivalent,White,"$75,000 and over","42,522"
2015,18 to 64,Female,High school or equivalent,White,No Income,"522,287"
2015,18 to 64,Female,High school or equivalent,African American,No Income,"522,287"
2015,18 to 64,Female,High school or equivalent,African American,"$5,000 to $9,999","22,339"
2015,18 to 64,Female,High school or equivalent,African American,"$10,000 to $14,999","23,838"
2015,18 to 64,Female,High school or equivalent,African American,"$15,000 to $24,999","24,608"
2015,18 to 64,Female,High school or equivalent,African American,"$25,000 to $34,999","16,464"
2015,18 to 64,Female,High school or equivalent,African American,"$35,000 to $49,999","15,316"
2015,18 to 64,Female,High school or equivalent,African American,"$50,000 to $74,999","9,573"
2015,18 to 64,Female,High school or equivalent,African American,"$75,000 and over","3,197"
2015,18 to 64,Female,High school or equivalent,African American,No Income,"52,703"
2015,18 to 64,Female,High school or equivalent,Native American,No Income,"52,703"
2015,18 to 64,Female,High school or equivalent,Native American,"$5,000 to $9,999","1,906"
2015,18 to 64,Female,High school or equivalent,Native American,"$10,000 to $14,999","2,282"
2015,18 to 64,Female,High school or equivalent,Native American,"$15,000 to $24,999","2,603"
2015,18 to 64,Female,High school or equivalent,Native American,"$25,000 to $34,999",448
2015,18 to 64,Female,High school or equivalent,Native American,"$35,000 to $49,999",907
